,pro ro wnd ec00 mwh/h cet min15 f 2026-01-13T00:00:00+01:00
2026-01-18 15:30:00+01:00,900.4194988505792
2026-01-18 15:45:00+01:00,911.5580800421332
2026-01-18 16:00:00+01:00,922.6966612336871
2026-01-18 16:15:00+01:00,929.2501639536277
2026-01-18 16:30:00+01:00,935.8036666735684
2026-01-18 16:45:00+01:00,942.3571693935089
2026-01-18 17:00:00+01:00,948.9106721134496
2026-01-18 17:15:00+01:00,950.8790914701809
2026-01-18 17:30:00+01:00,952.8475108269122
2026-01-18 17:45:00+01:00,954.8159301836436
2026-01-18 18:00:00+01:00,956.7843495403749
2026-01-18 18:15:00+01:00,954.3850693809972
2026-01-18 18:30:00+01:00,951.9857892216194
2026-01-18 18:45:00+01:00,949.5865090622415
2026-01-18 19:00:00+01:00,947.1872289028637
2026-01-18 19:15:00+01:00,940.420248931476
2026-01-18 19:30:00+01:00,933.6532689600883
2026-01-18 19:45:00+01:00,926.8862889887008
2026-01-18 20:00:00+01:00,920.1193090173131
2026-01-18 20:15:00+01:00,908.9846287060977
2026-01-18 20:30:00+01:00,897.8499483948824
2026-01-18 20:45:00+01:00,886.7152680836673
2026-01-18 21:00:00+01:00,875.580587772452
2026-01-18 21:15:00+01:00,864.0452463714071
2026-01-18 21:30:00+01:00,852.5099049703623
2026-01-18 21:45:00+01:00,840.9745635693174
2026-01-18 22:00:00+01:00,829.4392221682724
2026-01-18 22:15:00+01:00,817.5032149958308
2026-01-18 22:30:00+01:00,805.5672078233893
2026-01-18 22:45:00+01:00,793.6312006509478
2026-01-18 23:00:00+01:00,781.6951934785062
2026-01-18 23:15:00+01:00,769.3585258274363
2026-01-18 23:30:00+01:00,757.0218581763664
2026-01-18 23:45:00+01:00,744.6851905252965
2026-01-19 00:00:00+01:00,732.3797352818415
2026-01-19 00:15:00+01:00,720.6861189721657
2026-01-19 00:30:00+01:00,708.9925026624898
2026-01-19 00:45:00+01:00,697.298886352814
2026-01-19 01:00:00+01:00,685.6052700431381
2026-01-19 01:15:00+01:00,674.5552310652686
2026-01-19 01:30:00+01:00,663.505192087399
2026-01-19 01:45:00+01:00,652.4551531095294
2026-01-19 02:00:00+01:00,641.4051141316598
2026-01-19 02:15:00+01:00,630.9986512289676
2026-01-19 02:30:00+01:00,620.5921883262753
2026-01-19 02:45:00+01:00,610.1857254235829
2026-01-19 03:00:00+01:00,599.7792625208906
2026-01-19 03:15:00+01:00,589.3727993825511
2026-01-19 03:30:00+01:00,578.9663362442114
2026-01-19 03:45:00+01:00,568.5598731058719
2026-01-19 04:00:00+01:00,558.1534099675324
2026-01-19 04:15:00+01:00,547.7469476803844
2026-01-19 04:30:00+01:00,537.3404853932366
2026-01-19 04:45:00+01:00,526.9340231060887
2026-01-19 05:00:00+01:00,516.5275608189407
2026-01-19 05:15:00+01:00,506.1210990558489
2026-01-19 05:30:00+01:00,495.71463729275695
2026-01-19 05:45:00+01:00,485.3081755296651
2026-01-19 06:00:00+01:00,474.9017137665732
2026-01-19 06:15:00+01:00,468.5020972463444
2026-01-19 06:30:00+01:00,462.10248072611563
2026-01-19 06:45:00+01:00,455.70286420588695
2026-01-19 07:00:00+01:00,449.30324768565816
2026-01-19 07:15:00+01:00,446.91047466539635
2026-01-19 07:30:00+01:00,444.51770164513465
2026-01-19 07:45:00+01:00,442.1249286248729
2026-01-19 08:00:00+01:00,439.7321556046111
2026-01-19 08:15:00+01:00,441.3462277218863
2026-01-19 08:30:00+01:00,442.9602998391616
2026-01-19 08:45:00+01:00,444.5743719564369
2026-01-19 09:00:00+01:00,446.1884440737121
2026-01-19 09:15:00+01:00,447.8025158448533
2026-01-19 09:30:00+01:00,449.4165876159945
2026-01-19 09:45:00+01:00,451.0306593871357
2026-01-19 10:00:00+01:00,452.6447311582769
2026-01-19 10:15:00+01:00,454.25880543953133
2026-01-19 10:30:00+01:00,455.87287972078576
2026-01-19 10:45:00+01:00,457.4869540020402
2026-01-19 11:00:00+01:00,459.1010282832946
2026-01-19 11:15:00+01:00,460.7151010434464
2026-01-19 11:30:00+01:00,462.32917380359817
2026-01-19 11:45:00+01:00,463.9432465637501
2026-01-19 12:00:00+01:00,465.5573193239019
2026-01-19 12:15:00+01:00,466.0627791260873
2026-01-19 12:30:00+01:00,466.5682389282728
2026-01-19 12:45:00+01:00,467.07369873045826
2026-01-19 13:00:00+01:00,467.57915853264365
2026-01-19 13:15:00+01:00,466.97600265803476
2026-01-19 13:30:00+01:00,466.37284678342587
2026-01-19 13:45:00+01:00,465.769690908817
2026-01-19 14:00:00+01:00,465.1665350342081
2026-01-19 14:15:00+01:00,463.45476635095184
2026-01-19 14:30:00+01:00,461.7429976676956
2026-01-19 14:45:00+01:00,460.0312289844393
2026-01-19 15:00:00+01:00,458.319460301183
2026-01-19 15:15:00+01:00,456.607690424673
2026-01-19 15:30:00+01:00,454.8959205481631
2026-01-19 15:45:00+01:00,453.1841506716532
2026-01-19 16:00:00+01:00,451.4723807951431
2026-01-19 16:15:00+01:00,449.76061073055814
2026-01-19 16:30:00+01:00,448.0488406659731
2026-01-19 16:45:00+01:00,446.337070601388
2026-01-19 17:00:00+01:00,444.625300536803
2026-01-19 17:15:00+01:00,442.91353058574316
2026-01-19 17:30:00+01:00,441.2017606346834
2026-01-19 17:45:00+01:00,439.4899906836236
2026-01-19 18:00:00+01:00,437.77822073256374
2026-01-19 18:15:00+01:00,435.62978485198187
2026-01-19 18:30:00+01:00,433.4813489714
2026-01-19 18:45:00+01:00,431.3329130908182
2026-01-19 19:00:00+01:00,429.1844772102363
2026-01-19 19:15:00+01:00,426.59937454645467
2026-01-19 19:30:00+01:00,424.01427188267303
2026-01-19 19:45:00+01:00,421.4291692188914
2026-01-19 20:00:00+01:00,418.84406655510975
2026-01-19 20:15:00+01:00,415.82229751366276
2026-01-19 20:30:00+01:00,412.8005284722158
2026-01-19 20:45:00+01:00,409.7787594307687
2026-01-19 21:00:00+01:00,406.7569903893217
2026-01-19 21:15:00+01:00,403.7352211710228
2026-01-19 21:30:00+01:00,400.7134519527239
2026-01-19 21:45:00+01:00,397.69168273442494
2026-01-19 22:00:00+01:00,394.669913516126
2026-01-19 22:15:00+01:00,391.6481452951211
2026-01-19 22:30:00+01:00,388.6263770741162
2026-01-19 22:45:00+01:00,385.60460885311124
2026-01-19 23:00:00+01:00,382.58284063210635
2026-01-19 23:15:00+01:00,379.56107118446704
2026-01-19 23:30:00+01:00,376.5393017368278
2026-01-19 23:45:00+01:00,373.5175322891886
2026-01-20 00:00:00+01:00,370.51155255310493
2026-01-20 00:15:00+01:00,368.4085384291807
2026-01-20 00:30:00+01:00,366.30552430525637
2026-01-20 00:45:00+01:00,364.2025101813321
2026-01-20 01:00:00+01:00,362.09949605740786
2026-01-20 01:15:00+01:00,360.9153647315667
2026-01-20 01:30:00+01:00,359.7312334057255
2026-01-20 01:45:00+01:00,358.5471020798843
2026-01-20 02:00:00+01:00,357.36297075404315
2026-01-20 02:15:00+01:00,357.0977235093803
2026-01-20 02:30:00+01:00,356.8324762647174
2026-01-20 02:45:00+01:00,356.5672290200545
2026-01-20 03:00:00+01:00,356.30198177539165
2026-01-20 03:15:00+01:00,356.0367343286494
2026-01-20 03:30:00+01:00,355.7714868819072
2026-01-20 03:45:00+01:00,355.50623943516496
2026-01-20 04:00:00+01:00,355.2409919884227
2026-01-20 04:15:00+01:00,354.9757449627277
2026-01-20 04:30:00+01:00,354.7104979370327
2026-01-20 04:45:00+01:00,354.44525091133767
2026-01-20 05:00:00+01:00,354.1800038856427
2026-01-20 05:15:00+01:00,353.91475684374154
2026-01-20 05:30:00+01:00,353.6495098018404
2026-01-20 05:45:00+01:00,353.3842627599393
2026-01-20 06:00:00+01:00,353.11901571803816
2026-01-20 06:15:00+01:00,357.47127938789004
2026-01-20 06:30:00+01:00,361.82354305774203
2026-01-20 06:45:00+01:00,366.17580672759397
2026-01-20 07:00:00+01:00,370.5280703974459
2026-01-20 07:15:00+01:00,379.49784453985444
2026-01-20 07:30:00+01:00,388.467618682263
2026-01-20 07:45:00+01:00,397.43739282467146
2026-01-20 08:00:00+01:00,406.40716696708006
2026-01-20 08:15:00+01:00,419.9944517148205
2026-01-20 08:30:00+01:00,433.58173646256085
2026-01-20 08:45:00+01:00,447.16902121030125
2026-01-20 09:00:00+01:00,460.7563059580417
2026-01-20 09:15:00+01:00,474.343589945917
2026-01-20 09:30:00+01:00,487.93087393379244
2026-01-20 09:45:00+01:00,501.51815792166786
2026-01-20 10:00:00+01:00,515.1054419095432
2026-01-20 10:15:00+01:00,528.6927262517972
2026-01-20 10:30:00+01:00,542.2800105940513
2026-01-20 10:45:00+01:00,555.8672949363054
2026-01-20 11:00:00+01:00,569.4545792785594
2026-01-20 11:15:00+01:00,583.0418636547756
2026-01-20 11:30:00+01:00,596.6291480309918
2026-01-20 11:45:00+01:00,610.216432407208
2026-01-20 12:00:00+01:00,623.8037167834241
2026-01-20 12:15:00+01:00,637.3417589970471
2026-01-20 12:30:00+01:00,650.8798012106702
2026-01-20 12:45:00+01:00,664.4178434242931
2026-01-20 13:00:00+01:00,677.955885637916
2026-01-20 13:15:00+01:00,691.4446842699728
2026-01-20 13:30:00+01:00,704.9334829020295
2026-01-20 13:45:00+01:00,718.4222815340862
2026-01-20 14:00:00+01:00,731.9110801661429
2026-01-20 14:15:00+01:00,745.3506365223035
2026-01-20 14:30:00+01:00,758.790192878464
2026-01-20 14:45:00+01:00,772.2297492346246
2026-01-20 15:00:00+01:00,785.6693055907851
2026-01-20 15:15:00+01:00,799.1088611824225
2026-01-20 15:30:00+01:00,812.5484167740601
2026-01-20 15:45:00+01:00,825.9879723656977
2026-01-20 16:00:00+01:00,839.4275279573352
2026-01-20 16:15:00+01:00,852.8670833668284
2026-01-20 16:30:00+01:00,866.3066387763216
2026-01-20 16:45:00+01:00,879.7461941858148
2026-01-20 17:00:00+01:00,893.1857495953079
2026-01-20 17:15:00+01:00,906.6253044652211
2026-01-20 17:30:00+01:00,920.0648593351342
2026-01-20 17:45:00+01:00,933.5044142050472
2026-01-20 18:00:00+01:00,946.9439690749603
2026-01-20 18:15:00+01:00,959.3446942589549
2026-01-20 18:30:00+01:00,971.7454194429494
2026-01-20 18:45:00+01:00,984.1461446269439
2026-01-20 19:00:00+01:00,996.5468698109385
2026-01-20 19:15:00+01:00,1007.9087655825782
2026-01-20 19:30:00+01:00,1019.270661354218
2026-01-20 19:45:00+01:00,1030.6325571258578
2026-01-20 20:00:00+01:00,1041.9944528974977
2026-01-20 20:15:00+01:00,1052.3175167647216
2026-01-20 20:30:00+01:00,1062.6405806319453
2026-01-20 20:45:00+01:00,1072.9636444991695
2026-01-20 21:00:00+01:00,1083.2867083663934
2026-01-20 21:15:00+01:00,1093.6097730524448
2026-01-20 21:30:00+01:00,1103.9328377384961
2026-01-20 21:45:00+01:00,1114.2559024245475
2026-01-20 22:00:00+01:00,1124.5789671105988
2026-01-20 22:15:00+01:00,1134.9020309957075
2026-01-20 22:30:00+01:00,1145.2250948808162
2026-01-20 22:45:00+01:00,1155.5481587659247
2026-01-20 23:00:00+01:00,1165.8712226510336
2026-01-20 23:15:00+01:00,1176.1942869813424
2026-01-20 23:30:00+01:00,1186.5173513116513
2026-01-20 23:45:00+01:00,1196.8404156419601
2026-01-21 00:00:00+01:00,1207.2149244225648
2026-01-21 00:15:00+01:00,1213.711165328009
2026-01-21 00:30:00+01:00,1220.207406233453
2026-01-21 00:45:00+01:00,1226.7036471388967
2026-01-21 01:00:00+01:00,1233.199888044341
2026-01-21 01:15:00+01:00,1235.868866092616
2026-01-21 01:30:00+01:00,1238.5378441408907
2026-01-21 01:45:00+01:00,1241.2068221891657
2026-01-21 02:00:00+01:00,1243.8758002374407
2026-01-21 02:15:00+01:00,1242.7175140960105
2026-01-21 02:30:00+01:00,1241.5592279545806
2026-01-21 02:45:00+01:00,1240.4009418131507
2026-01-21 03:00:00+01:00,1239.2426556717205
2026-01-21 03:15:00+01:00,1238.0843708418167
2026-01-21 03:30:00+01:00,1236.9260860119127
2026-01-21 03:45:00+01:00,1235.767801182009
2026-01-21 04:00:00+01:00,1234.609516352105
2026-01-21 04:15:00+01:00,1233.4512293023574
2026-01-21 04:30:00+01:00,1232.2929422526097
2026-01-21 04:45:00+01:00,1231.134655202862
2026-01-21 05:00:00+01:00,1229.9763681531142
2026-01-21 05:15:00+01:00,1228.818081722615
2026-01-21 05:30:00+01:00,1227.659795292116
2026-01-21 05:45:00+01:00,1226.501508861617
2026-01-21 06:00:00+01:00,1225.343222431118
2026-01-21 06:15:00+01:00,1222.2085548443297
2026-01-21 06:30:00+01:00,1219.0738872575414
2026-01-21 06:45:00+01:00,1215.9392196707531
2026-01-21 07:00:00+01:00,1212.8045520839648
2026-01-21 07:15:00+01:00,1207.6935040801666
2026-01-21 07:30:00+01:00,1202.5824560763683
2026-01-21 07:45:00+01:00,1197.4714080725698
2026-01-21 08:00:00+01:00,1192.3603600687718
2026-01-21 08:15:00+01:00,1185.2729321701045
2026-01-21 08:30:00+01:00,1178.1855042714374
2026-01-21 08:45:00+01:00,1171.0980763727703
2026-01-21 09:00:00+01:00,1164.010648474103
2026-01-21 09:15:00+01:00,1156.9232186945442
2026-01-21 09:30:00+01:00,1149.8357889149854
2026-01-21 09:45:00+01:00,1142.7483591354264
2026-01-21 10:00:00+01:00,1135.6609293558677
2026-01-21 10:15:00+01:00,1128.573502171809
2026-01-21 10:30:00+01:00,1121.4860749877498
2026-01-21 10:45:00+01:00,1114.398647803691
2026-01-21 11:00:00+01:00,1107.311220619632
2026-01-21 11:15:00+01:00,1100.2237948891413
2026-01-21 11:30:00+01:00,1093.1363691586507
2026-01-21 11:45:00+01:00,1086.04894342816
2026-01-21 12:00:00+01:00,1078.9615176976695
2026-01-21 12:15:00+01:00,1072.3555569974276
2026-01-21 12:30:00+01:00,1065.7495962971855
2026-01-21 12:45:00+01:00,1059.1436355969438
2026-01-21 13:00:00+01:00,1052.5376748967017
2026-01-21 13:15:00+01:00,1046.4131793844033
2026-01-21 13:30:00+01:00,1040.2886838721051
2026-01-21 13:45:00+01:00,1034.1641883598068
2026-01-21 14:00:00+01:00,1028.0396928475084
2026-01-21 14:15:00+01:00,1022.3966643384936
2026-01-21 14:30:00+01:00,1016.7536358294788
2026-01-21 14:45:00+01:00,1011.1106073204638
2026-01-21 15:00:00+01:00,1005.4675788114489
2026-01-21 15:15:00+01:00,999.8245505978776
2026-01-21 15:30:00+01:00,994.1815223843064
2026-01-21 15:45:00+01:00,988.5384941707351
2026-01-21 16:00:00+01:00,982.8954659571639
2026-01-21 16:15:00+01:00,977.2524369288067
2026-01-21 16:30:00+01:00,971.6094079004496
2026-01-21 16:45:00+01:00,965.9663788720925
2026-01-21 17:00:00+01:00,960.3233498437354
2026-01-21 17:15:00+01:00,954.6803196901714
2026-01-21 17:30:00+01:00,949.0372895366075
2026-01-21 17:45:00+01:00,943.3942593830435
2026-01-21 18:00:00+01:00,937.7512292294795
2026-01-21 18:15:00+01:00,929.8742515636956
2026-01-21 18:30:00+01:00,921.9972738979118
2026-01-21 18:45:00+01:00,914.1202962321281
2026-01-21 19:00:00+01:00,906.2433185663441
2026-01-21 19:15:00+01:00,896.1323924369312
2026-01-21 19:30:00+01:00,886.0214663075183
2026-01-21 19:45:00+01:00,875.9105401781052
2026-01-21 20:00:00+01:00,865.7996140486923
2026-01-21 20:15:00+01:00,853.4547394560659
2026-01-21 20:30:00+01:00,841.1098648634395
2026-01-21 20:45:00+01:00,828.7649902708131
2026-01-21 21:00:00+01:00,816.4201156781867
2026-01-21 21:15:00+01:00,804.07524030803
2026-01-21 21:30:00+01:00,791.7303649378734
2026-01-21 21:45:00+01:00,779.3854895677167
2026-01-21 22:00:00+01:00,767.04061419756
2026-01-21 22:15:00+01:00,754.695738451937
2026-01-21 22:30:00+01:00,742.3508627063139
2026-01-21 22:45:00+01:00,730.0059869606908
2026-01-21 23:00:00+01:00,717.6611112150679
2026-01-21 23:15:00+01:00,705.3162363151208
2026-01-21 23:30:00+01:00,692.9713614151738
2026-01-21 23:45:00+01:00,680.6264865152267
2026-01-22 00:00:00+01:00,668.3100898749971
2026-01-22 00:15:00+01:00,654.2413328282861
2026-01-22 00:30:00+01:00,640.1725757815751
2026-01-22 00:45:00+01:00,626.1038187348641
2026-01-22 01:00:00+01:00,612.0350616881533
2026-01-22 01:15:00+01:00,596.2429491766858
2026-01-22 01:30:00+01:00,580.4508366652183
2026-01-22 01:45:00+01:00,564.6587241537508
2026-01-22 02:00:00+01:00,548.8666116422833
2026-01-22 02:15:00+01:00,531.3511435040549
2026-01-22 02:30:00+01:00,513.8356753658264
2026-01-22 02:45:00+01:00,496.3202072275979
2026-01-22 03:00:00+01:00,478.8047390893695
2026-01-22 03:15:00+01:00,461.2892707135875
2026-01-22 03:30:00+01:00,443.7738023378055
2026-01-22 03:45:00+01:00,426.2583339620235
2026-01-22 04:00:00+01:00,408.7428655862415
2026-01-22 04:15:00+01:00,391.22739721358994
2026-01-22 04:30:00+01:00,373.71192884093847
2026-01-22 04:45:00+01:00,356.196460468287
2026-01-22 05:00:00+01:00,338.6809920956354
2026-01-22 05:15:00+01:00,321.165522124917
2026-01-22 05:30:00+01:00,303.6500521541986
2026-01-22 05:45:00+01:00,286.13458218348023
2026-01-22 06:00:00+01:00,268.6191122127618
2026-01-22 06:15:00+01:00,255.04397323773614
2026-01-22 06:30:00+01:00,241.4688342627104
2026-01-22 06:45:00+01:00,227.8936952876847
2026-01-22 07:00:00+01:00,214.318556312659
2026-01-22 07:15:00+01:00,204.68374940580617
2026-01-22 07:30:00+01:00,195.04894249895335
2026-01-22 07:45:00+01:00,185.41413559210054
2026-01-22 08:00:00+01:00,175.77932868524772
2026-01-22 08:15:00+01:00,170.08485215607493
2026-01-22 08:30:00+01:00,164.39037562690217
2026-01-22 08:45:00+01:00,158.6958990977294
2026-01-22 09:00:00+01:00,153.00142256855665
2026-01-22 09:15:00+01:00,147.30694629471972
2026-01-22 09:30:00+01:00,141.6124700208828
2026-01-22 09:45:00+01:00,135.91799374704587
2026-01-22 10:00:00+01:00,130.22351747320894
2026-01-22 10:15:00+01:00,124.52904039349386
2026-01-22 10:30:00+01:00,118.8345633137788
2026-01-22 10:45:00+01:00,113.14008623406373
2026-01-22 11:00:00+01:00,107.44560915434866
2026-01-22 11:15:00+01:00,101.75113212368474
2026-01-22 11:30:00+01:00,96.05665509302081
2026-01-22 11:45:00+01:00,90.36217806235689
2026-01-22 12:00:00+01:00,84.66770103169297
2026-01-22 12:15:00+01:00,84.31234442766643
2026-01-22 12:30:00+01:00,83.95698782363989
2026-01-22 12:45:00+01:00,83.60163121961335
2026-01-22 13:00:00+01:00,83.24627461558681
2026-01-22 13:15:00+01:00,88.23003805090903
2026-01-22 13:30:00+01:00,93.21380148623126
2026-01-22 13:45:00+01:00,98.1975649215535
2026-01-22 14:00:00+01:00,103.18132835687571
2026-01-22 14:15:00+01:00,113.50421186843745
2026-01-22 14:30:00+01:00,123.8270953799992
2026-01-22 14:45:00+01:00,134.14997889156095
2026-01-22 15:00:00+01:00,144.4728624031227
2026-01-22 15:15:00+01:00,154.79574542549113
2026-01-22 15:30:00+01:00,165.1186284478596
2026-01-22 15:45:00+01:00,175.44151147022808
2026-01-22 16:00:00+01:00,185.76439449259652
2026-01-22 16:15:00+01:00,196.08727792723974
2026-01-22 16:30:00+01:00,206.410161361883
2026-01-22 16:45:00+01:00,216.73304479652623
2026-01-22 17:00:00+01:00,227.05592823116945
2026-01-22 17:15:00+01:00,237.37881097953056
2026-01-22 17:30:00+01:00,247.7016937278917
2026-01-22 17:45:00+01:00,258.02457647625283
2026-01-22 18:00:00+01:00,268.34745922461394
2026-01-22 18:15:00+01:00,276.25834841494753
2026-01-22 18:30:00+01:00,284.16923760528107
2026-01-22 18:45:00+01:00,292.0801267956146
2026-01-22 19:00:00+01:00,299.9910159859482
2026-01-22 19:15:00+01:00,305.4899112420421
2026-01-22 19:30:00+01:00,310.9888064981361
2026-01-22 19:45:00+01:00,316.4877017542301
2026-01-22 20:00:00+01:00,321.98659701032403
2026-01-22 20:15:00+01:00,325.0734989955433
2026-01-22 20:30:00+01:00,328.16040098076246
2026-01-22 20:45:00+01:00,331.2473029659817
2026-01-22 21:00:00+01:00,334.33420495120095
2026-01-22 21:15:00+01:00,337.42110698375046
2026-01-22 21:30:00+01:00,340.5080090162999
2026-01-22 21:45:00+01:00,343.59491104884944
2026-01-22 22:00:00+01:00,346.68181308139896
2026-01-22 22:15:00+01:00,349.76871597423366
2026-01-22 22:30:00+01:00,352.85561886706836
2026-01-22 22:45:00+01:00,355.942521759903
2026-01-22 23:00:00+01:00,359.0294246527377
2026-01-22 23:15:00+01:00,362.1163257603949
2026-01-22 23:30:00+01:00,365.2032268680521
2026-01-22 23:45:00+01:00,368.29012797570937
2026-01-23 00:00:00+01:00,371.3928543292329
2026-01-23 00:15:00+01:00,372.936371202196
2026-01-23 00:30:00+01:00,374.47988807515924
2026-01-23 00:45:00+01:00,376.02340494812245
2026-01-23 01:00:00+01:00,377.56692182108554
